arquivo,md5_candidato,md5_promovido,hash_igual
graficos/ESC_051_emef-vila-monte-cristo_dimensoes_operacionais.png,9fffb57c09a3971f548d30660b1bc31e,9fffb57c09a3971f548d30660b1bc31e,TRUE
graficos/ESC_051_emef-vila-monte-cristo_participacao.png,7647960d63a5bef8c528a14b4a5bd19a,7647960d63a5bef8c528a14b4a5bd19a,TRUE
graficos/ESC_051_emef-vila-monte-cristo_proficiencia.png,74b296f9d48a7e07458b15ab650cec14,74b296f9d48a7e07458b15ab650cec14,TRUE
graficos/ESC_052_emef-wenceslau-fontoura_dimensoes_operacionais.png,5d25a26d5abea65d8cde26b32a5700dc,5d25a26d5abea65d8cde26b32a5700dc,TRUE
graficos/ESC_052_emef-wenceslau-fontoura_participacao.png,2e1316e5f53518ddb85341bd2c5323a4,2e1316e5f53518ddb85341bd2c5323a4,TRUE
graficos/ESC_052_emef-wenceslau-fontoura_proficiencia.png,f21948d245ed49bd1642cabe090e9e13,f21948d245ed49bd1642cabe090e9e13,TRUE
graficos/ESC_053_emem-emilio-meyer_dimensoes_operacionais.png,0ae957795c920e2b286194872405a079,0ae957795c920e2b286194872405a079,TRUE
graficos/ESC_053_emem-emilio-meyer_participacao.png,35696963a61e8f1e987a6a5dbd1048df,35696963a61e8f1e987a6a5dbd1048df,TRUE
graficos/ESC_053_emem-emilio-meyer_proficiencia.png,6ac39bdc5971137c4514348be5cccf4d,6ac39bdc5971137c4514348be5cccf4d,TRUE
graficos/ESC_054_esc-est-ens-fun-professora-leopolda-barnewitz_dimensoes_operacionais.png,f9e9c438a1913826a3e3e11607a0c991,f9e9c438a1913826a3e3e11607a0c991,TRUE
graficos/ESC_054_esc-est-ens-fun-professora-leopolda-barnewitz_participacao.png,c63814485314c721b37f3f4391a04cba,c63814485314c721b37f3f4391a04cba,TRUE
graficos/ESC_054_esc-est-ens-fun-professora-leopolda-barnewitz_proficiencia.png,0dc8aafca6f28df20541e228a87d8bc3,0dc8aafca6f28df20541e228a87d8bc3,TRUE
graficos/ESC_055_escola-de-ensino-fundamental-madre-raffo_participacao.png,65beba0d98d9bf2f46f92ffabacc8b8e,65beba0d98d9bf2f46f92ffabacc8b8e,TRUE
graficos/ESC_055_escola-de-ensino-fundamental-madre-raffo_proficiencia.png,581ec6c857fa42c6aef0f2cf2aceaa36,581ec6c857fa42c6aef0f2cf2aceaa36,TRUE
graficos/ESC_056_eef-aldeia-lumiar_participacao.png,f828b25319392787c228da8ad325ffde,f828b25319392787c228da8ad325ffde,TRUE
