id_escola,codigo_inep,nome_canonico,assessora,ano_escolar,componente,numero_turmas_2025,numero_turmas_2026,previstos_2025,previstos_2026,avaliados_2025,avaliados_2026,taxa_participacao_2025,taxa_participacao_2026,proficiencia_media_2025,proficiencia_media_2026,pct_defasagem_2025,pct_defasagem_2026,pct_intermediario_2025,pct_intermediario_2026,pct_adequado_2025,pct_adequado_2026,presente_2025,presente_2026,painel_balanceado,resultado_disponivel_2025,resultado_disponivel_2026,painel_resultado_balanceado,delta_numero_turmas,delta_previstos,delta_avaliados,delta_participacao,delta_proficiencia,delta_pct_defasagem,delta_pct_intermediario,delta_pct_adequado,variacao_relativa_previstos,variacao_relativa_avaliados,participacao_minima_70_ambos,participacao_minima_80_ambos,participacao_minima_90_ambos,aumento_participacao_10pp,queda_participacao_10pp,mudanca_previstos_20pct,turma_escola_pequena_2025,turma_escola_pequena_2026,observacao_composicao,peso_medio_avaliados,participacao_70_ambos,participacao_80_ambos,participacao_estavel_5pp,previstos_estaveis_20pct,faixa_delta_participacao,ano_escolar_fator,delta_proficiencia_predita_observada,delta_proficiencia_predita_participacao_estavel
ESC_032,,EMEF NOSSA SENHORA DE FATIMA,amanda,4,Língua Portuguesa,4,3,90,70,71,59,78.88888888888889,84.28571428571429,47.32394366197183,39.983050847457626,32.33802816901409,45.83050847457627,42.45070422535211,27.864406779661017,25.43661971830986,26.305084745762713,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-1,-20,-12,5.396825396825406,-7.340892814514206,13.492480305562182,-14.586297445691097,0.8684650274528529,-22.22222222222222,-16.901408450704224,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Mudança relevante no número de estudantes previstos,65,TRUE,FALSE,FALSE,FALSE,Aumento entre 5 e 10 p.p.,4,0.3638299795875284,-1.4388569213588411
ESC_033,,EMEF NOSSA SENHORA DO CARMO,amanda,4,Língua Portuguesa,3,4,90,103,77,93,85.55555555555556,90.29126213592232,52.84415584415584,51.204301075268816,31.181818181818183,33.16129032258065,32.51948051948052,30.06451612903226,36,36.774193548387096,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,13,16,4.735706580366767,-1.6398547688870266,1.979472140762464,-2.454964390448257,0.7741935483870961,14.444444444444445,20.77922077922078,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,85,TRUE,TRUE,TRUE,TRUE,Variação entre -5 e 5 p.p.,4,1.8790574775511484,0.29720229576696866
ESC_034,,EMEF PEPITA DE LEAO,nathalia,4,Língua Portuguesa,2,3,49,63,39,55,79.59183673469387,87.3015873015873,71.05128205128206,49.83636363636363,17.923076923076923,31.163636363636364,20.615384615384617,33.654545454545456,61.46153846153846,35.18181818181818,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,14,16,7.709750566893433,-21.214918414918422,13.24055944055944,13.03916083916084,-26.27972027972028,28.571428571428573,41.02564102564103,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Mudança relevante no número de estudantes previstos,47,TRUE,FALSE,FALSE,FALSE,Aumento entre 5 e 10 p.p.,4,-13.592913819365272,-16.168180820717232
ESC_035,,EMEF PORTO NOVO,marian,4,Língua Portuguesa,2,2,46,45,38,42,82.6086956521739,93.33333333333331,45.421052631578945,52.5,41.89473684210526,29.5,34.05263157894737,34,23.57894736842105,36,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-1,4,10.724637681159422,7.078947368421055,-12.39473684210526,-0.05263157894736992,12.421052631578949,-2.1739130434782608,10.526315789473685,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,40,TRUE,TRUE,FALSE,TRUE,Aumento de 10 p.p. ou mais,4,6.664533096945197,3.082211557212892
ESC_036,,EMEF PRES JOAO BELCHIOR MARQUES GOULART,marian,4,Língua Portuguesa,3,3,67,53,55,48,82.08955223880596,90.56603773584904,77.98181818181818,62.166666666666664,12.836363636363636,22.375,16.527272727272727,36.041666666666664,71.16363636363636,41.583333333333336,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-14,-7,8.476485497043086,-15.81515151515152,9.538636363636364,19.514393939393937,-29.58030303030302,-20.895522388059703,-12.727272727272727,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Mudança relevante no número de estudantes previstos,51.5,TRUE,TRUE,FALSE,FALSE,Aumento entre 5 e 10 p.p.,4,-18.39621351411673,-21.227590897674467
ESC_037,,EMEF PRESIDENTE VARGAS,eliane,4,Língua Portuguesa,2,2,50,47,35,43,70,91.48936170212764,71.74285714285715,51.674418604651166,14.628571428571428,40.93023255813954,34.25714285714286,15.465116279069768,51.114285714285714,43.604651162790695,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-3,8,21.489361702127653,-20.06843853820598,26.30166112956811,-18.79202657807309,-7.509634551495019,-6,22.857142857142858,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,39,TRUE,FALSE,FALSE,TRUE,Aumento de 10 p.p. ou mais,4,-17.026813715250142,-24.20484672571432
ESC_038,,EMEF PROF ANA IRIS DO AMARAL,eliane,4,Língua Portuguesa,2,2,43,46,37,45,86.04651162790698,97.82608695652172,85.1891891891892,69.15555555555555,0,15.844444444444443,24.62162162162162,33.84444444444444,75.37837837837837,50.31111111111111,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,3,8,11.779575328614754,-16.03363363363364,15.844444444444443,9.22282282282282,-25.067267267267265,6.976744186046512,21.62162162162162,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,41,TRUE,TRUE,FALSE,TRUE,Aumento de 10 p.p. ou mais,4,-18.860749427468633,-22.795448918783663
ESC_039,,EMEF PROF ANISIO TEIXEIRA,andreia,4,Língua Portuguesa,3,4,82,97,60,86,73.17073170731707,88.65979381443299,82.2,72.06976744186046,6.816666666666666,19.732558139534884,23.383333333333333,12.511627906976743,69.8,67.75581395348837,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,15,26,15.489062107115911,-10.13023255813954,12.915891472868218,-10.87170542635659,-2.0441860465116264,18.29268292682927,43.333333333333336,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,73,TRUE,FALSE,FALSE,TRUE,Aumento de 10 p.p. ou mais,4,-23.56963212198776,-28.743401387316844
ESC_040,,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,ruti,4,Língua Portuguesa,1,1,23,21,19,21,82.6086956521739,100,81,68,11,11,21,32,68,58,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-2,2,17.391304347826093,-13,0,11,-10,-8.695652173913043,10.526315789473685,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Aumento de participação igual ou superior a 10 p.p.,20,TRUE,TRUE,FALSE,TRUE,Aumento de 10 p.p. ou mais,4,-16.806369936998095,-22.61554000142887
ESC_041,,EMEF PROF JUDITH MACEDO DE ARAUJO,graziela,4,Língua Portuguesa,3,3,83,76,71,73,85.5421686746988,96.05263157894736,56.74647887323944,60.2054794520548,26.760563380281692,28.123287671232877,33.61971830985915,24.068493150684933,39.25352112676056,48.19178082191781,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-7,2,10.51046290424857,3.459000578815356,1.362724290951185,-9.55122515917422,8.93825969515725,-8.433734939759036,2.816901408450704,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,72,TRUE,TRUE,FALSE,TRUE,Aumento de 10 p.p. ou mais,4,0.19889096046845367,-3.3118903613651085
ESC_042,,EMEF PROF LARRY JOSE RIBEIRO ALVES,amanda,4,Língua Portuguesa,3,4,85,101,74,89,87.05882352941177,88.11881188118812,65.17567567567568,60.95505617977528,24.216216216216218,21.258426966292134,24.25675675675676,33.13483146067416,51.148648648648646,45.60674157303371,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,16,15,1.0599883517763544,-4.220619495900394,-2.957789249924083,8.878074703917399,-5.541907075614937,18.823529411764707,20.27027027027027,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,81.5,TRUE,TRUE,TRUE,TRUE,Variação entre -5 e 5 p.p.,4,-7.03043929422417,-7.384504318826789
ESC_043,,EMEF RINCAO,jalize,4,Língua Portuguesa,2,2,55,49,49,42,89.0909090909091,85.71428571428571,56.3469387755102,62.523809523809526,30.755102040816325,16.333333333333332,26.551020408163264,37.095238095238095,42.69387755102041,47.023809523809526,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-6,-7,-3.3766233766233853,6.176870748299322,-14.421768707482991,10.54421768707483,4.329931972789119,-10.909090909090908,-14.285714285714286,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,45.5,TRUE,TRUE,TRUE,TRUE,Variação entre -5 e 5 p.p.,4,-1.902020302185015,-0.7741359844806013
ESC_044,,EMEF SAINT HILAIRE,andreia,4,Língua Portuguesa,5,4,105,98,90,82,85.71428571428571,83.6734693877551,60.233333333333334,53.829268292682926,23.14444444444445,31.951219512195124,35.522222222222226,24.463414634146343,40.78888888888889,44.0609756097561,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-1,-7,-8,-2.040816326530603,-6.4040650406504085,8.806775067750678,-11.058807588075885,3.2720867208672075,-6.666666666666667,-8.88888888888889,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,86,TRUE,TRUE,TRUE,TRUE,Variação entre -5 e 5 p.p.,4,-6.313724836210788,-5.632036512323516
ESC_045,,EMEF SAO PEDRO,marian,4,Língua Portuguesa,4,4,108,109,86,97,79.62962962962963,88.9908256880734,50.51162790697674,55.97938144329897,34.77906976744186,31.164948453608247,31.337209302325583,27.89690721649485,33.674418604651166,41.21649484536083,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,1,11,9.361196058443769,5.467753536322228,-3.614121313833614,-3.440302085830737,7.542076240709662,0.925925925925926,12.790697674418604,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,91.5,TRUE,FALSE,FALSE,TRUE,Aumento entre 5 e 10 p.p.,4,0.7109826878942123,-2.4159121569295543
ESC_046,,EMEF SEN ALBERTO PASQUALINI,julia,4,Língua Portuguesa,4,5,113,125,92,103,81.41592920353982,82.4,54.53260869565217,46.349514563106794,35.82608695652174,41.71844660194175,18.5,24.446601941747577,45.67391304347826,34.019417475728154,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,12,11,0.9840707964601876,-8.183094132545378,5.892359645420008,5.9466019417475735,-11.654495567750104,10.619469026548671,11.956521739130435,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,97.5,TRUE,TRUE,TRUE,TRUE,Variação entre -5 e 5 p.p.,4,-3.446152723531469,-3.774859213725904
ESC_047,,EMEF TIMBAUVA,nathalia,4,Língua Portuguesa,3,3,68,68,51,67,75,98.52941176470588,54.25490196078432,52.47761194029851,35.1764705882353,29.895522388059703,27.862745098039216,34.11940298507463,37.25490196078432,35.940298507462686,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,16,23.529411764705884,-1.7772900204858075,-5.280948200175594,6.256657887035413,-1.3146034533216309,0,31.372549019607842,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,59,TRUE,FALSE,FALSE,TRUE,Aumento de 10 p.p. ou mais,4,-0.3200870069024617,-8.179552388191148
ESC_048,,EMEF VER ANTONIO GIUDICE,clarissa,4,Língua Portuguesa,4,3,99,77,81,71,81.81818181818181,92.2077922077922,59.851851851851855,68.8169014084507,27.25925925925926,15.80281690140845,29.679012345679013,24.661971830985916,43.25925925925926,60.183098591549296,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-1,-22,-10,10.389610389610397,8.96504955659885,-11.45644235785081,-5.017040514693097,16.923839332290036,-22.22222222222222,-12.345679012345679,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Mudança relevante no público previsto e aumento de participação,76,TRUE,TRUE,FALSE,FALSE,Aumento de 10 p.p. ou mais,4,-5.005253173518156,-8.475666458762504
ESC_049,,EMEF VER CARLOS PESSOA DE BRUM,priscila,4,Língua Portuguesa,5,4,138,106,97,77,70.28985507246377,72.64150943396227,44.16494845360825,37.298701298701296,43.28865979381443,55.493506493506494,24.690721649484537,15.402597402597404,31.969072164948457,28.92207792207792,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-1,-32,-20,2.351654361498504,-6.866247154906951,12.204846699692062,-9.288124246887136,-3.0469942428705323,-23.18840579710145,-20.61855670103093,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Mudança relevante no número de estudantes previstos,87,TRUE,FALSE,TRUE,FALSE,Variação entre -5 e 5 p.p.,4,-4.09403720724092,-4.8795539140664665
ESC_050,,EMEF VER MARTIM ARANHA,priscila,4,Língua Portuguesa,3,3,75,72,57,65,76,90.27777777777776,46,49.738461538461536,42.333333333333336,38.27692307692307,21.333333333333332,23.076923076923077,37,38.64615384615384,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-3,8,14.277777777777771,3.738461538461536,-4.05641025641026,1.7435897435897445,1.646153846153844,-4,14.035087719298245,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,61,TRUE,FALSE,FALSE,TRUE,Aumento de 10 p.p. ou mais,4,3.0165852404061173,-1.7525820166564046
ESC_051,,EMEF VILA MONTE CRISTO,graziela,4,Língua Portuguesa,4,4,97,95,68,83,70.10309278350516,87.36842105263158,69.1470588235294,73.39759036144578,20.485294117647054,14.27710843373494,21.86764705882353,23.10843373493976,57.48529411764706,62.65060240963855,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-2,15,17.265328269126414,4.250531537916373,-6.208185683912118,1.2407866761162296,5.165308291991494,-2.061855670103093,22.058823529411764,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,75.5,TRUE,FALSE,FALSE,TRUE,Aumento de 10 p.p. ou mais,4,-16.372804901335144,-22.13989551901595
ESC_052,,EMEF WENCESLAU FONTOURA,eliane,4,Língua Portuguesa,3,4,84,107,67,98,79.76190476190476,91.58878504672896,55.55223880597015,36.08163265306123,24.05970149253731,46.95918367346939,41.791044776119406,34.08163265306123,34.507462686567166,19.183673469387756,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,23,31,11.826880284824211,-19.47060615290892,22.899482180932075,-7.709412123058179,-15.32378921717941,27.38095238095238,46.26865671641791,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Mudança relevante no público previsto e aumento de participação,82.5,TRUE,FALSE,FALSE,FALSE,Aumento de 10 p.p. ou mais,4,-1.0532244978378777,-5.0037251349447764
ESC_053,,EMEM EMILIO MEYER,ruti,4,Língua Portuguesa,4,4,81,91,66,81,81.48148148148148,89.01098901098901,64.39393939393939,49.91358024691358,24.09090909090909,40.76543209876543,22.727272727272727,19.54320987654321,53.01515151515152,39.69135802469136,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,10,15,7.5295075295075264,-14.480359147025808,16.67452300785634,-3.184062850729518,-13.323793490460154,12.34567901234568,22.727272727272727,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,73.5,TRUE,TRUE,FALSE,TRUE,Aumento entre 5 e 10 p.p.,4,-8.214530598872596,-10.729591508941066
ESC_054,,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,julia,4,Língua Portuguesa,1,1,22,25,18,25,81.81818181818181,100,73,83,17,8,22,20,61,72,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,3,7,18.181818181818187,10,-9,-2,11,13.636363636363637,38.888888888888886,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Aumento de participação igual ou superior a 10 p.p.,21.5,TRUE,TRUE,FALSE,TRUE,Aumento de 10 p.p. ou mais,4,-10.549208102474303,-16.62243135165192
ESC_055,,ESCOLA DE ENSINO FUNDAMENTAL MADRE RAFFO,outras,4,Língua Portuguesa,1,1,5,9,5,8,100,88.88888888888889,100,91,0,0,0,25,100,75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,4,3,-11.111111111111114,-9,0,25,-25,80,60,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Mudança relevante no público previsto e queda de participação,6.5,TRUE,TRUE,FALSE,FALSE,Queda de 10 p.p. ou mais,4,-25.335796086411356,-21.6243818785806
ESC_001,,EEF PEQUENA CASA DA CRIANCA,outras,5,Língua Portuguesa,2,2,29,38,20,36,68.96551724137932,94.73684210526316,74,55.388888888888886,0,19.5,45.2,49.97222222222222,54.8,30.583333333333332,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,9,16,25.771324863883848,-18.61111111111111,19.5,4.772222222222219,-24.216666666666665,31.03448275862069,80,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Mudança relevante no público previsto e aumento de participação,28,FALSE,FALSE,FALSE,FALSE,Aumento de 10 p.p. ou mais,5,-11.928320328886596,-20.53664584178625
ESC_002,,EMEB DR LIBERATO SALZANO VIEIRA DA CUNHA,clarissa,5,Língua Portuguesa,4,4,82,99,62,90,75.60975609756098,90.9090909090909,64.30645161290323,60.71111111111111,19.387096774193548,27.38888888888889,22.532258064516128,23.755555555555556,57.854838709677416,49.08888888888889,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,17,28,15.299334811529931,-3.5953405017921227,8.001792114695341,1.2232974910394283,-8.765949820788528,20.73170731707317,45.16129032258065,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Mudança relevante no público previsto e aumento de participação,76,TRUE,FALSE,FALSE,FALSE,Aumento de 10 p.p. ou mais,5,-4.471524904613748,-9.581920077702225
ESC_003,,EMEF AFONSO GUERREIRO LIMA,graziela,5,Língua Portuguesa,3,5,81,117,69,105,85.18518518518519,89.74358974358974,60.10144927536232,66.44761904761904,23.26086956521739,15.904761904761903,21.884057971014492,33.63809523809524,55.18840579710145,50.00952380952381,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,36,36,4.558404558404547,6.346169772256722,-7.356107660455486,11.754037267080747,-5.17888198757764,44.44444444444444,52.17391304347826,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Mudança relevante no número de estudantes previstos,87,TRUE,TRUE,TRUE,FALSE,Variação entre -5 e 5 p.p.,5,2.0984996774431863,0.5758682075639001
ESC_004,,EMEF AMERICA,nathalia,5,Língua Portuguesa,2,2,54,46,46,44,85.18518518518519,95.65217391304348,53.34782608695652,53.84090909090909,30.47826086956522,20.431818181818183,32.65217391304348,52.11363636363637,36.869565217391305,27.454545454545453,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-8,-2,10.466988727858292,0.4930830039525702,-10.046442687747035,19.46146245059289,-9.415019762845851,-14.814814814814817,-4.3478260869565215,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,45,TRUE,TRUE,FALSE,TRUE,Aumento de 10 p.p. ou mais,5,6.8162548737025705,3.319995112702582
ESC_005,,EMEF ARAMY SILVA,priscila,5,Língua Portuguesa,4,4,90,91,77,87,85.55555555555556,95.6043956043956,73.32467532467533,64.70114942528735,12.03896103896104,21.379310344827587,23.363636363636363,30.942528735632184,65.05194805194805,47.67816091954023,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,1,10,10.048840048840049,-8.623525899387971,9.340349305866548,7.5788923719958206,-17.373787132407813,1.1111111111111112,12.987012987012987,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,82,TRUE,TRUE,FALSE,TRUE,Aumento de 10 p.p. ou mais,5,-6.817164300728713,-10.173750996382246
ESC_006,,EMEF CAMPOS DO CRISTAL,andreia,5,Língua Portuguesa,2,2,52,55,47,52,90.3846153846154,94.54545454545456,73.68085106382979,73.03846153846153,10.74468085106383,8.26923076923077,23.617021276595743,39.80769230769231,66.2127659574468,51.92307692307692,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,3,5,4.16083916083916,-0.6423895253682588,-2.47545008183306,16.190671031096564,-14.289689034369886,5.769230769230769,10.638297872340425,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,49.5,TRUE,TRUE,TRUE,TRUE,Variação entre -5 e 5 p.p.,5,-5.691608017965056,-7.081441799988401
ESC_007,,EMEF CHAPEU DO SOL,ruti,5,Língua Portuguesa,5,4,133,105,101,89,75.93984962406014,84.76190476190476,48.89108910891089,56.48314606741573,36.6039603960396,28.0561797752809,29.613861386138613,32.561797752808985,33.742574257425744,39.38202247191011,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-1,-28,-12,8.822055137844615,7.592056958504841,-8.547780620758704,2.9479363666703726,5.639448214484368,-21.05263157894737,-11.881188118811881,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Mudança relevante no número de estudantes previstos,95,TRUE,FALSE,FALSE,FALSE,Aumento entre 5 e 10 p.p.,5,3.1431056610636148,0.19629859078594336
ESC_008,,EMEF CHICO MENDES,eliane,5,Língua Portuguesa,4,5,106,123,79,116,74.52830188679245,94.3089430894309,56.75949367088607,51.87931034482759,22.873417721518987,30.75,36.46835443037975,37.81896551724138,40.379746835443044,31.42241379310345,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,17,37,19.78064120263845,-4.880183326058486,7.876582278481013,1.3506110868616332,-8.957333042339588,16.037735849056602,46.835443037974684,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,97.5,TRUE,FALSE,FALSE,TRUE,Aumento de 10 p.p. ou mais,5,1.549151644261542,-5.058122107691204
ESC_009,,EMEF DECIO MARTINS COSTA,nathalia,5,Língua Portuguesa,4,4,106,106,92,95,86.79245283018868,89.62264150943396,70.23913043478261,62.95789473684211,18.32608695652174,22.147368421052633,19.47826086956522,33.05263157894737,61.91304347826087,44.8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,3,2.830188679245282,-7.281235697940502,3.8212814645308946,13.574370709382151,-17.11304347826087,0,3.260869565217391,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,93.5,TRUE,TRUE,TRUE,TRUE,Variação entre -5 e 5 p.p.,5,-6.243649577191771,-7.189009799941115
ESC_010,,EMEF DEP MARCIRIO GOULART LOUREIRO,marian,5,Língua Portuguesa,4,4,116,115,81,101,69.82758620689656,87.82608695652173,40.58024691358025,43.51485148514851,50.34567901234568,43.67326732673267,22.246913580246915,29.316831683168317,27.185185185185187,27.00990099009901,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-1,20,17.99850074962518,2.934604571568265,-6.672411685613007,7.069918102921402,-0.17528419508617787,-0.8620689655172413,24.691358024691358,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,91,FALSE,FALSE,FALSE,TRUE,Aumento de 10 p.p. ou mais,5,8.840660190274619,2.828669964111583
ESC_011,,EMEF DEP VICTOR ISSLER,clarissa,5,Língua Portuguesa,4,4,113,116,97,104,85.84070796460178,89.65517241379311,67.0721649484536,65.85576923076923,20.711340206185568,14.923076923076923,19.762886597938145,38.94230769230769,59.75257731958763,46.14423076923077,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,3,7,3.814464449191334,-1.216395717684378,-5.788263283108645,19.17942109436955,-13.608346550356863,2.6548672566371683,7.216494845360825,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,100.5,TRUE,TRUE,TRUE,TRUE,Variação entre -5 e 5 p.p.,5,-4.181612208190582,-5.455747387870044
ESC_012,,EMEF DOLORES ALCARAZ CALDAS,jalize,5,Língua Portuguesa,3,5,94,135,83,126,88.29787234042553,93.33333333333331,62.21686746987952,64.24603174603175,24.012048192771083,22.30952380952381,25.518072289156628,29.650793650793652,50.46987951807229,48.03968253968254,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,41,43,5.035460992907801,2.0291642761522297,-1.7025243832472725,4.132721361637024,-2.430196978389752,43.61702127659574,51.80722891566265,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Mudança relevante no número de estudantes previstos,104.5,TRUE,TRUE,FALSE,FALSE,Aumento entre 5 e 10 p.p.,5,2.7660859678033702,1.0841046353183614
ESC_015,,EMEF GABRIEL OBINO,amanda,5,Língua Portuguesa,3,2,60,39,48,34,80,87.17948717948718,55.895833333333336,32,29.416666666666668,50,27.1875,34.5,43.875,15.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-1,-21,-14,7.179487179487182,-23.895833333333336,20.583333333333332,7.3125,-28.375,-35,-29.166666666666668,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Mudança relevante no número de estudantes previstos,41,TRUE,TRUE,FALSE,FALSE,Aumento entre 5 e 10 p.p.,5,-0.23540670841707367,-2.6335512734769537
ESC_016,,EMEF GOV ILDO MENEGHETTI,clarissa,5,Língua Portuguesa,5,4,119,111,101,101,84.87394957983193,90.990990990991,56.57425742574257,52.801980198019805,28.67326732673267,25.128712871287128,25.623762376237625,42.65346534653465,45.7029702970297,32.21782178217822,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-1,-8,0,6.1170414111590645,-3.772277227722768,-3.544554455445546,17.029702970297027,-13.48514851485148,-6.722689075630252,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,101,TRUE,TRUE,FALSE,TRUE,Aumento entre 5 e 10 p.p.,5,3.1340256282783727,1.0907669319845255
ESC_017,,EMEF GRANDE ORIENTE DO RGS,andreia,5,Língua Portuguesa,4,4,99,104,76,89,76.76767676767676,85.57692307692308,50.01315789473684,47.38202247191011,39.30263157894737,33.70786516853933,14.552631578947368,39.146067415730336,46.14473684210526,26.640449438202246,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,5,13,8.80924630924632,-2.6311354228267305,-5.594766410408042,24.59343583678297,-19.504287403903017,5.05050505050505,17.105263157894736,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,82.5,TRUE,FALSE,FALSE,TRUE,Aumento entre 5 e 10 p.p.,5,3.8019858325365874,0.8594572604190205
